assignment_id,key_code,facility_id,share,confidence,valid_from,valid_to,source_doc_id,note_ja
TRACE_YOK:14117147003,14117147003,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1736）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14117147004,14117147004,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1469）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:141171480,141171480,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1252）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14117149001,14117149001,FAC_YOK_KAWAI,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。道志川系統（川井浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 91%（判定に使った画素 1375）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14117149002,14117149002,FAC_YOK_KAWAI,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。道志川系統（川井浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1882）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14117149003,14117149003,FAC_YOK_KAWAI,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。道志川系統（川井浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 83%（判定に使った画素 1130）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14117149005,14117149005,FAC_YOK_KAWAI,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。道志川系統（川井浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 84%（判定に使った画素 882）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118001001,14118001001,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 16526）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118001002,14118001002,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 97%（判定に使った画素 11711）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180020,141180020,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 2038）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118003001,14118003001,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 557）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118003002,14118003002,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 271）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118003003,14118003003,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1755）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118004001,14118004001,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1142）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118004002,14118004002,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1593）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118004003,14118004003,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 626）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118004004,14118004004,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 262）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118005001,14118005001,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 2151）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118005002,14118005002,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1315）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118005003,14118005003,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1092）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:141180070,141180070,FAC_KGD_NISHINAGASAWA,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 74%（判定に使った画素 786）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118008001,14118008001,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1178）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118008002,14118008002,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1460）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118008003,14118008003,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 2294）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118008004,14118008004,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 99%（判定に使った画素 3739）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180090,141180090,FAC_KGD_NISHINAGASAWA,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 72%（判定に使った画素 2371）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118010001,14118010001,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 2000）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118010002,14118010002,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 99%（判定に使った画素 1803）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118010003,14118010003,FAC_KGD_NISHINAGASAWA,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 77%（判定に使った画素 2058）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118010004,14118010004,FAC_YOK_KOSUZUME,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 83%（判定に使った画素 1747）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118010005,14118010005,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1807）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180110,141180110,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 3961）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180120,141180120,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 4764）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:141180130,141180130,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 98%（判定に使った画素 2524）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180140,141180140,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 8248）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118015001,14118015001,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 98%（判定に使った画素 2645）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118015002,14118015002,FAC_YOK_KAWAI,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。道志川系統（川井浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 57%（判定に使った画素 1114）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180160,141180160,FAC_KGD_NISHINAGASAWA,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 71%（判定に使った画素 5413）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118017001,14118017001,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 99%（判定に使った画素 941）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118017002,14118017002,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1052）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180180,141180180,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 99%（判定に使った画素 9065）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180190,141180190,FAC_YOK_KAWAI,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。道志川系統（川井浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 59%（判定に使った画素 1854）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118020002,14118020002,FAC_YOK_KAWAI,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。道志川系統（川井浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 97%（判定に使った画素 9356）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:14118022001,14118022001,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 581）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118022002,14118022002,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1466）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118022003,14118022003,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1213）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118022004,14118022004,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 839）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118022005,14118022005,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 501）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118022006,14118022006,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1736）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:14118022007,14118022007,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 381）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:141180230,141180230,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1286）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180240,141180240,FAC_YOK_KAWAI,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。道志川系統（川井浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 79%（判定に使った画素 9454）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180250,141180250,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1711）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180260,141180260,FAC_YOK_KOSUZUME,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 93%（判定に使った画素 1065）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180270,141180270,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 2852）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:141180280,141180280,FAC_YOK_KOSUZUME,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 1686）。位置合わせ IoU 0.863（4パラメータ）
TRACE_YOK:141180291,141180291,FAC_KGD_NISHINAGASAWA,1.0,medium,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。企業団酒匂川系統（西長沢・相模原浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 100%（判定に使った画素 39）。位置合わせ IoU 0.863（4パラメータ）。図では西長沢浄水場系と相模原浄水場系が同じ色で区別できないため供給水量の大きい西長沢に寄せている（企業団の1日平均供給水量 R7年度 西長沢 467486 ㎥ / 相模原 248448 ㎥）
TRACE_YOK:141180300,141180300,FAC_YOK_KOSUZUME,1.0,low,2026-04-01,,DOC_YOK_SUISHITSU_R8,令和8年度水質検査計画 p11「各水源の主な給水区域」図からのラスタ読み取り。馬入川系統（小雀浄水場系）。図は「主な給水区域」であり町丁目単位の断定ではない。純度 85%（判定に使った画素 5604）。位置合わせ IoU 0.863（4パラメータ）
